user_male,friends_male,friends_female
161028,20,11
161033,5,4
161034,58,58
161035,33,29
161039,21,15
161044,17,9
161050,8,11
161051,0,18
161052,3,17
161053,0,2
161054,1,5
161055,0,2
161056,0,13
161057,0,24
161058,0,3
161059,4,10
161060,0,41
161061,0,164
161062,20,27
161064,30,26
161069,1,54
161070,4,0
161071,9,15
161072,23,23
161073,13,40
161075,1,0
161077,38,16
161078,23,67
161080,0,4
161081,0,32
161082,1,37
161084,0,2
161086,6,26
161087,3,9
161088,13,21
161090,14,22
161097,12,19
161098,31,27
161099,1,0
161100,3,0
161101,20,17
161103,18,10
161121,9,8
161122,28,17
161123,8,0
161124,3,7
161126,10,9
161129,2,4
161130,5,5
161133,13,6
161134,75,54
161135,4,5
161137,1,1
161138,27,9
161140,4,1
161141,0,3
161142,20,22
161144,11,11
161146,5,25
161147,75,42
161149,11,6
161150,14,25
161151,7,5
161153,23,10
161154,11,6
161155,17,14
161158,30,40
161160,1,1
161161,2,0
161164,26,37
161165,19,6
161167,1,17
161171,0,2
161174,8,4
161175,29,9
161177,5,27
161178,0,7
161180,10,5
161183,14,84
161184,16,18
161186,0,3
161187,9,20
161188,6,2
161190,0,32
161193,5,5
161195,4,16
161197,50,79
161200,24,26
161203,23,81
161205,38,20
161207,62,39
161208,13,16
161209,23,10
161210,15,18
161211,14,18
161213,6,5
161214,17,9
161215,4,4
161217,3,284
161218,5,8
161219,12,11
161220,4,38
161221,11,12
161223,0,44
161224,24,52
161226,6,117
161227,0,4
161229,7,24
161231,33,110
161234,28,41
161236,31,21
161237,15,10
161238,73,55
161240,14,6
161241,28,25
161242,32,62
161243,44,39
161246,34,27
161248,37,5
161251,22,68
161261,5,18
161271,69,67
161272,10,15
161274,19,6
161275,0,12
161276,28,111
161277,10,24
161281,2,16
161284,1,8
161288,0,10
161290,3,5
161291,4,18
161292,10,10
161295,69,22
161296,13,20
161298,84,54
161300,14,12
161301,17,21
161303,28,13
161307,10,29
161309,33,52
161312,9,16
161313,15,13
161314,1,8
161315,4,2
161316,2,5
161317,2,5
161318,1,6
161322,0,5
161323,5,105
161329,27,16
161330,0,12
161331,13,32
161332,7,13
161333,0,2
161335,2,5
161337,0,3
161339,11,6
161340,13,55
161342,15,19
161344,71,75
161345,54,27
161346,9,10
161348,4,5
161349,46,66
161350,40,16
161351,28,12
161354,0,9
161355,2,43
161357,2,13
161358,1,1
161360,4,3
161361,19,13
161363,25,29
161364,16,10
161368,42,29
161369,13,18
161371,3,15
161374,23,10
161377,22,23
161379,31,60
161381,30,29
161383,4,4
161384,11,7
161385,9,14
161388,6,19
161389,1,0
161390,11,4
161391,10,3
161392,7,6
161393,25,6
161394,26,28
161396,65,68
161398,25,12
161407,2,24
161408,5,7
161409,28,36
161411,1,9
161413,14,14
161415,0,2
161416,18,0
161418,7,4
161419,2,26
161421,1,22
161423,0,19
161424,1,7
161425,3,20
161426,3,2
161429,15,27
161432,6,4
161433,11,5
161435,39,79
161436,11,6
161438,3,16
161439,0,5
161441,0,29
161442,0,25
161443,42,84
161444,0,29
161446,10,21
161448,7,27
161449,22,30
161450,4,18
161451,0,15
161452,3,10
161453,16,24
161454,0,4
161458,6,4
161460,29,40
161462,3,9
161463,8,7
161464,11,17
161467,27,44
161468,3,7
161470,10,19
161472,7,19
161473,4,5
161475,21,10
161476,12,11
161477,9,47
161478,5,12
161485,6,17
161487,89,30
161488,17,27
161489,29,24
161491,14,17
161492,40,64
161493,0,6
161495,19,10
161497,0,36
161500,25,8
161502,57,38
161504,2,0
161505,7,16
161507,3,5
161508,16,17
161509,4,6
161514,11,4
161516,0,23
161518,14,20
161522,5,4
161524,8,6
161526,18,26
161528,6,13
161530,4,34
161535,0,51
161542,2,1
161543,20,17
161544,25,61
161545,1,111
161546,0,9
161547,1,12
161548,41,24
161549,10,15
161553,1,2
161554,0,1
161558,13,3
161559,0,2
161565,1,4
161567,6,5
161569,6,15
161570,19,16
161571,37,79
161572,6,12
161573,5,9
161574,15,25
161575,10,27
161576,35,83
161577,0,5
161582,22,13
161584,5,9
161585,7,0
161586,11,9
161593,0,1
161594,13,7
161595,0,1
161596,48,97
161597,2,1
161598,16,18
161599,15,3
161602,14,18
161606,21,34
161608,41,16
161612,5,15
161615,21,20
161620,3,18
161621,4,8
161626,6,0
161629,5,25
161630,2,3
161632,8,6
161634,1,0
161638,23,18
161642,5,31
161648,11,17
161649,24,15
161650,21,60
161651,3,17
161652,9,10
161653,27,9
161654,2,3
161655,31,42
161657,34,119
161658,3,11
161659,32,15
161661,40,29
161662,3,14
161663,13,19
161664,3,32
161667,21,32
161668,36,121
161669,11,11
161670,3,5
161673,18,35
161675,4,17
161682,11,20
161693,36,38
161694,8,13
161698,23,18
161699,4,9
161700,16,14
161701,8,9
161703,4,5
161705,2,1
161706,33,49
161708,12,21
161709,54,93
161710,10,9
161720,1,10
161721,17,14
161722,9,16
161726,16,32
161727,12,4
161729,6,7
161735,36,48
161740,16,46
161741,10,3
161742,11,4
161743,72,80
161744,62,43
161745,21,65
161746,2,21
161747,4,9
161748,10,19
161751,20,12
161754,33,33
161755,7,6
161756,7,6
161757,18,84
161760,7,10
161761,0,15
161762,18,10
161763,25,33
161764,1,0
161766,4,0
161769,8,13
161770,4,7
161772,8,3
161775,23,14
161776,23,35
161777,11,134
161779,2,10
161788,12,10
161790,6,2
161791,12,10
161793,13,7
161794,12,37
161795,12,6
161797,7,6
161798,5,8
161799,22,27
161803,15,1
161804,26,30
161805,8,9
161809,11,34
161810,12,6
161811,10,158
161813,0,3
161822,2,7
161823,12,44
161824,9,6
161825,30,47
161826,11,12
161835,25,43
161837,30,57
161838,7,5
161840,1,1
161842,6,9
161845,5,24
161846,22,19
161848,4,5
161849,9,5
161850,10,6
161851,12,31
161853,3,6
161854,3,5
161855,9,7
161858,20,15
161859,0,28
161863,10,18
161868,0,11
161871,26,47
161872,0,2
161873,5,2
161874,8,7
161875,1,1
161877,7,19
161880,1,1
161883,12,9
161887,8,5
161888,8,8
161890,19,40
161895,10,13
161896,19,34
161897,19,9
161900,29,18
161903,40,38
161905,4,226
161906,1,18
161909,32,7
161911,2,39
161912,0,5
161914,8,23
161924,20,27
161928,37,29
161929,0,1
161932,37,27
161933,0,12
161934,7,17
161939,0,11
161941,14,14
161942,13,21
161944,3,2
161952,56,31
161953,17,3
161954,7,5
161957,17,12
161960,11,19
161963,46,52
161966,3,1
161968,5,8
161972,5,27
161974,8,14
161977,2,3
161981,2,3
161986,9,7
161987,62,37
161989,22,66
161990,3,4
161992,11,2
161995,0,3
161996,0,9
161997,3,16
162000,6,68
162001,36,83
162003,0,49
162004,9,9
162006,11,16
162007,20,15
162010,23,23
162012,8,37
162013,12,32
162015,2,2
162017,11,8
162019,11,4
162020,19,16
162021,51,46
162025,3,0
162026,24,27
162027,6,19
162028,7,3
162034,1,1
162037,6,469
162038,1,4
162039,9,36
162042,22,285
162045,25,38
162047,15,39
162049,10,9
162050,2,7
162051,3,4
162060,19,15
162064,25,13
162066,16,15
162067,10,11
162068,2,0
162069,24,47
162073,15,31
162077,34,28
162078,50,39
162081,2,5
162083,19,16
162092,3,17
162094,13,61
162095,14,15
162099,6,11
162100,5,69
162101,1,29
162102,2,17
162104,3,25
162106,45,58
162108,9,28
162109,0,123
162110,22,13
162113,23,19
162114,6,1
162117,29,36
162119,16,16
162122,5,1
162124,18,19
162125,0,10
162126,18,17
162128,2,8
162131,23,7
162132,18,6
162133,6,60
162135,3,5
162136,9,33
162138,53,45
162140,7,9
162141,17,126
162142,16,12
162143,22,14
162144,17,24
162145,20,16
162147,7,16
162148,31,42
162149,49,59
162151,1,1
162152,12,22
162153,1,6
162154,16,35
162155,54,49
162156,1,2
162157,25,37
162158,6,2
162159,25,21
162160,1,11
162161,9,5
162165,21,20
162166,33,26
162167,60,34
162168,16,4
162169,45,20
162171,23,14
162174,9,11
162176,9,17
162180,23,40
162181,62,47
162182,3,5
162183,15,80
162186,18,155
162187,10,37
162188,25,83
162189,12,26
162190,10,48
162191,1,12
162192,5,8
162193,51,70
162194,3,16
162196,3,12
162198,6,17
162199,4,15
162200,16,16
162201,39,60
162202,21,36
162203,5,19
162204,35,49
162206,20,9
162207,21,24
162210,59,39
162213,1,4
162215,5,38
162216,19,121
162217,10,82
162218,2,1
162223,5,21
162224,29,24
162225,1,0
162226,5,12
162227,12,10
162228,12,12
162229,9,38
162230,1,1
162231,34,31
162232,6,12
162233,12,0
162234,18,6
162235,4,11
162236,69,77
162237,37,19
162238,2,73
162239,11,3
162240,60,1
162241,4,11
162244,1,4
162245,25,35
162251,17,27
162254,6,19
162255,10,22
162262,13,19
162265,9,31
162266,24,17
162267,4,42
162268,19,31
162269,17,27
162270,2,28
162271,5,76
162274,29,49
162279,39,35
162280,17,62
162281,0,17
162283,21,12
162287,1,13
162288,0,1
162289,5,17
162292,7,9
162293,34,55
162295,5,6
162298,20,23
162299,24,32
162300,8,13
162303,7,8
162304,2,3
162305,3,1
162306,10,9
162307,5,9
162308,5,21
162310,3,5
162311,15,18
162313,3,19
162320,4,10
162321,22,10
162322,0,2
162325,2,11
162326,69,88
162327,11,19
162328,34,67
162329,15,32
162330,21,6
162331,16,26
162332,7,31
162333,17,6
162334,1,0
162335,8,63
162336,2,5
162338,5,15
162342,8,19
162344,13,15
162345,8,8
162348,20,18
162352,11,4
162353,15,10
162354,48,28
162355,12,17
162356,25,16
162358,22,21
162359,6,23
162360,17,1
162361,1,5
162362,31,36
162363,37,17
162364,1,1
162365,7,19
162367,1,2
162368,19,0
162369,23,11
162370,8,7
162371,4,510
162372,0,4
162374,2,7
162375,25,91
162376,9,0
162380,11,7
162381,7,38
162385,5,16
162386,4,1
162389,0,12
162391,22,82
162394,3,13
162395,0,2
162398,11,12
162404,21,32
162406,11,11
162411,11,8
162412,4,4
162413,10,12
162414,15,14
162415,24,1
162416,5,2
162417,16,5
162419,7,17
162421,21,16
162422,0,4
162423,31,25
162424,20,10
162425,1,9
162427,38,51
162428,2,9
162429,30,36
162430,4,8
162431,18,42
162432,6,13
162434,53,70
162438,3,10
162439,3,9
162440,20,29
162441,35,40
162442,11,23
162443,54,38
162444,2,29
162446,36,21
162448,4,39
162449,24,45
162450,2,5
162452,11,13
162453,2,6
162455,29,18
162456,114,133
162458,41,23
162471,35,30
162472,8,20
162474,2,4
162478,1,0
162481,0,16
162489,2,8
162490,53,37
162491,17,21
162493,24,22
162494,25,17
162495,6,3
162496,2,11
162497,8,12
162498,8,11
162499,1,0
162500,12,49
162503,15,8
162508,30,32
162509,18,13
162510,11,2
162511,11,11
162512,1,1
162513,20,9
162514,31,58
162515,5,14
162516,60,64
162517,16,26
162518,12,11
162519,12,49
162520,72,1
162521,2,2
162522,102,80
162523,36,28
162524,7,4
162525,8,61
162542,2,0
162545,4,15
162548,36,64
162550,12,29
162551,13,25
162554,27,34
162555,39,38
162556,4,4
162557,22,18
162559,2,2
162561,17,59
162566,15,5
162567,21,23
162569,0,1
162572,6,15
162573,33,16
162575,3,6
162576,18,24
162577,20,15
162579,50,102
162580,6,6
162581,0,86
162582,5,24
162583,2,31
162585,12,32
162586,16,21
162587,8,25
162588,17,50
162590,1,24
162591,15,68
162592,1,9
162593,1,10
162605,28,39
162606,0,44
162608,1,1
162609,18,55
162610,2,3
162611,8,24
162612,7,28
162613,8,40
162614,1,1
162615,12,12
162617,2,2
162618,16,8
162619,31,93
162620,9,33
162621,17,62
162622,19,111
162623,9,18
162624,52,38
162629,8,9
162641,1,0
162645,1,7
162646,0,9
162649,9,4
162651,8,8
162652,6,14
162654,31,43
162658,36,21
162662,10,30
162663,1,8
162664,2,48
162665,13,282
162666,9,33
162667,0,87
162668,3,30
162669,45,91
162670,0,26
162672,37,427
162674,0,2
162675,9,14
162676,1,7
162677,2,2
162678,25,0
162679,0,87
162681,29,34
162683,22,19
162684,37,5
162685,27,45
162686,18,14
162687,4,6
162688,8,22
162689,23,78
162690,18,22
162692,21,28
162693,5,15
162694,46,80
162695,8,0
162698,24,16
162702,21,17
162705,6,9
162710,13,39
162711,49,71
162713,23,55
162714,17,17
162716,15,61
162718,16,9
162719,15,39
162720,20,12
162721,23,50
162723,14,33
162725,11,80
162729,8,24
162732,15,4
162735,6,13
162736,25,13
162737,7,13
162738,14,19
162739,27,56
162740,43,50
162741,10,23
162745,0,18
162746,17,9
162752,8,6
162753,17,2
162754,22,0
162756,12,8
162757,21,53
162761,3,10
162765,18,4
162767,19,31
162772,7,39
162775,37,65
162779,6,4
162784,34,41
162785,10,8
162786,15,13
162788,8,16
162789,37,31
162790,23,25
162793,7,15
162797,14,2
162800,21,59
162801,26,11
162802,49,41
162806,27,26
162808,7,5
162810,20,25
162811,18,14
162812,5,3
162813,13,66
162815,2,4
162819,15,22
162821,0,4
162823,0,8
162825,9,7
162826,11,42
162827,5,10
162829,9,3
162830,19,19
162831,51,23
162832,35,14
162834,9,16
162835,23,74
162836,17,8
162842,0,2
162844,11,1
162845,4,6
162848,12,5
162849,61,112
162855,5,8
162856,17,106
162857,6,16
162859,5,6
162864,6,8
162865,7,7
162866,4,263
162867,3,7
162868,0,3
162869,1,158
162870,0,8
162871,3,9
162872,0,15
162873,67,100
162874,0,46
162875,0,11
162876,3,10
162878,12,30
162879,2,1
162881,25,33
162883,18,25
162885,2,0
162887,11,7
162888,34,45
162891,19,18
162893,10,5
162897,6,8
162898,17,28
162900,26,51
162902,27,33
162903,22,17
162904,19,36
162909,30,37
162911,66,64
162915,32,25
162916,10,8
162917,4,9
162918,13,2
162919,16,14
162921,12,1
162922,27,27
162923,46,140
162927,17,14
162929,25,11
162930,17,51
162936,25,49
162938,34,18
162940,7,22
162941,0,1
162942,8,4
162944,0,1
162945,0,2
162947,1,45
162948,2,28
162949,6,10
162952,16,20
162956,13,7
162957,0,3
162958,3,5
162959,8,19
162960,2,2
162961,17,35
162963,17,71
162966,1,4
162967,26,36
162969,5,2
162970,38,48
162974,15,20
162975,16,61
162979,9,22
162980,1,3
162983,47,31
162984,24,34
162986,16,15
162988,35,37
162990,23,26
162992,40,17
162993,33,54
162995,23,19
162996,9,9
162997,50,48
162998,86,76
163000,21,26
163001,19,30
163002,8,154
163003,5,10
163004,4,12
163005,0,48
163006,5,59
163007,18,255
163009,11,115
163010,4,8
163011,31,322
163015,43,110
163016,9,3
163017,12,4
163020,3,10
163023,24,38
163025,40,24
163026,17,63
163027,36,8
163028,42,49
163029,10,38
163031,28,160
163034,42,35
163035,26,38
163037,8,24
163038,19,102
163041,14,18
163044,22,12
163045,1,5
163046,1,1
163048,2,11
163049,16,33
163051,8,15
163052,24,19
163053,7,149
163054,23,35
163055,3,22
163056,7,26
163058,2,68
163059,12,52
163060,2,8
163061,11,10
163062,48,23
163071,13,26
163075,12,43
163077,0,8
163079,10,21
163080,14,10
163081,10,13
163082,13,23
163083,0,19
163086,0,13
163087,12,71
163088,0,8
163090,36,39
163091,2,8
163093,5,19
163095,7,20
163096,17,18
163097,0,13
163098,16,19
163100,17,45
163101,18,14
163107,22,31
163108,103,86
163116,7,11
163117,37,66
163119,35,78
163122,27,55
163124,2,0
163127,32,57
163128,76,78
163130,14,12
163138,14,13
163142,40,38
163145,1,1
163146,2,6
163149,5,3
163151,1,7
163156,10,17
163159,14,28
163160,20,18
163161,2,1
163162,14,11
163163,38,54
163164,18,36
163165,0,9
163166,11,19
163167,14,22
163168,20,40
163175,46,64
163176,19,51
163181,3,11
163182,34,25
163186,47,20
163187,40,65
163188,51,56
163189,12,25
163191,14,97
163192,13,16
163194,25,9
163195,49,64
163196,40,60
163199,20,7
163200,8,10
163202,17,14
163203,14,10
163204,18,10
163206,31,11
163207,27,21
163209,27,17
163210,5,5
163211,38,29
163212,29,26
163213,25,11
163214,8,7
163215,22,32
163216,15,16
163217,4,29
163218,5,20
163219,8,13
163221,1,4
163222,19,39
163223,12,47
163224,11,28
163225,12,24
163229,2,22
163230,8,4
163231,15,10
163233,0,1
163235,0,2
163237,3,1
163239,0,24
163240,18,38
163243,18,9
163244,1,14
163246,1,1
163255,25,54
163256,7,7
163259,0,38
163262,13,12
163263,43,41
163264,45,49
163265,24,4
163266,12,9
163267,47,46
163268,31,10
163270,20,14
163272,51,37
163273,8,10
163274,46,13
163276,35,19
163283,10,30
163284,27,27
163285,15,11
163288,58,44
163290,6,4
163292,30,16
163293,31,28
163297,0,6
163298,9,3
163299,2,5
163300,1,6
163306,37,28
163308,44,38
163310,10,22
163311,2,0
163313,41,85
163315,13,24
163316,37,16
163317,12,14
163323,5,7
163330,8,14
163333,8,15
163336,75,211
163339,12,20
163340,26,5
163341,15,18
163343,11,7
163349,6,9
163353,26,25
163354,1,2
163355,5,10
163360,11,7
163361,5,7
163362,8,0
163363,30,33
163364,7,15
163365,65,101
163366,23,12
163367,58,1
163369,4,10
163370,10,3
163371,7,5
163372,42,5
163375,49,43
163377,38,43
163378,2,14
163379,17,17
163382,33,105
163383,4,15
163384,7,10
163386,24,27
163387,10,263
163388,14,14
163389,76,57
163392,24,18
163393,30,21
163394,25,18
163395,44,27
163397,4,20
163398,10,7
163399,5,3
163401,19,15
163410,32,55
163411,61,33
163412,55,105
163413,122,45
163416,11,5
163418,1,7
163420,15,3
163421,5,21
163423,5,12
163424,1,6
163426,0,2
163430,0,11
163434,1,1
163435,0,1
163437,7,18
163438,0,9
163442,2,8
163448,30,18
163451,48,39
163453,69,88
163454,8,15
163455,47,56
163456,6,24
163457,25,51
163459,13,9
163460,22,8
163461,17,15
163466,17,27
163468,3,1
163471,2,4
163473,8,14
163475,0,2
163477,32,26
163478,10,32
163480,0,5
163481,8,51
163482,21,37
163483,10,16
163484,15,18
163485,17,6
163486,6,0
163487,13,8
163488,10,5
163489,16,17
163490,11,18
163494,17,9
163496,16,9
163499,21,7
163500,21,53
163502,33,31
163505,15,12
163508,3,3
163511,28,62
163513,5,7
163515,1,3
163518,24,39
163519,12,1
163521,2,0
163525,9,25
163526,22,51
163527,0,1
163533,4,20
163535,22,37
163540,11,17
163544,54,97
163547,24,31
163548,22,18
163550,40,37
163551,10,10
163552,25,14
163553,31,16
163554,68,34
163555,7,20
163559,2,3
163561,39,25
163562,29,28
163563,14,8
163564,16,5
163565,20,7
163566,9,9
163567,36,36
163568,33,17
163571,1,7
163572,5,6
163574,20,19
163576,7,37
163577,10,12
163578,0,20
163579,87,68
163580,21,12
163581,24,17
163585,13,25
163587,20,9
163589,11,6
163592,16,29
163593,2,2
163598,8,5
163600,64,14
163610,1,4
163611,2,3
163612,1,1
163614,5,8
163615,13,29
163616,0,1
163617,6,18
163618,8,25
163619,7,10
163620,2,8
163621,1,1
163624,17,19
163625,8,3
163626,6,3
163627,26,0
163628,5,2
163629,7,2
163630,45,4
163631,17,6
163632,25,26
163633,2,13
163634,27,32
163635,5,1
163637,11,13
163640,26,29
163678,21,28
163679,2,23
163680,1,0
163682,4,21
163683,0,17
163685,2,4
163688,4,12
163689,1,9
163692,1,3
163693,0,2
163695,10,22
163696,17,8
163697,0,1
163698,7,59
163700,0,2
163702,72,18
163704,0,8
163710,24,66
163716,32,31
163718,23,30
163720,2,0
163730,39,34
163734,10,10
163747,1,1
163748,3,11
163749,25,22
163750,14,2
163754,11,176
163755,8,2
163758,53,85
163759,6,1
163760,76,47
163769,1,0
163779,16,27
163781,18,11
163782,8,8
163783,34,14
163785,1,6
163790,16,42
163795,9,5
163800,41,16
163809,15,38
163810,10,8
163812,16,45
163814,51,17
163817,9,16
163818,10,19
